  File "/home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/rtmbot/core.py", line 166, in do
    eval("self.module." + function_name)(data)
  File "/home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/plugins/repeat/repeat.py", line 50, in process_message
    tf.app.run()
  File "/home/dev10635gce006/tensorflow/local/lib/python2.7/site-packages/tensorflow/python/platform/app.py", line 29, in run
    main = main or sys.modules['__main__'].main
AttributeError: 'module' object has no attribute 'main'
2016-08-29 05:03:03,116 []
2016-08-29 05:04:54,177 Initialized in: /home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot
2016-08-29 05:04:54,183 Starting new HTTPS connection (1): slack.com
2016-08-29 05:04:54,556 /home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/plugins/repeat/repeat.py
2016-08-29 05:04:55,256 []
2016-08-29 05:04:55,256 []
2016-08-29 05:04:55,357 []
2016-08-29 05:04:55,458 []
2016-08-29 05:04:55,558 []
2016-08-29 05:04:58,670 []
2016-08-29 05:04:59,172 []
2016-08-29 05:04:59,273 []
2016-08-29 05:04:59,274 problem in module process_message {u'text': u'\u3053\u3093\u306b\u3061\u306f', u'ts': u'1472447099.000012', u'user': u'U1WT2UBLZ', u'team': u'T1WT2UBL1', u'type': u'message', u'channel': u'D25QGLCKG'}
Traceback (most recent call last):
  File "/home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/rtmbot/core.py", line 166, in do
    eval("self.module." + function_name)(data)
  File "/home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/plugins/repeat/repeat.py", line 46, in process_message
    tf.app.run()
  File "/home/dev10635gce006/tensorflow/local/lib/python2.7/site-packages/tensorflow/python/platform/app.py", line 29, in run
    main = main or sys.modules['__main__'].main
AttributeError: 'module' object has no attribute 'main'
2016-08-29 05:05:03,189 []
2016-08-29 05:05:07,103 []
2016-08-29 05:05:11,119 []
2016-08-29 05:05:15,146 []
2016-08-29 05:05:19,162 []
2016-08-29 05:05:23,177 []
2016-08-29 05:05:27,192 []
2016-08-29 05:05:31,106 []
2016-08-29 05:05:35,121 []
2016-08-29 05:05:39,135 []
2016-08-29 05:05:43,153 []
2016-08-29 05:05:45,863 []
2016-08-29 05:05:47,168 []
2016-08-29 05:05:51,182 []
2016-08-29 05:05:55,199 []
2016-08-29 05:05:59,114 []
2016-08-29 05:06:03,128 []
2016-08-29 05:06:07,143 []
2016-08-29 05:06:11,157 []
2016-08-29 05:06:15,171 []
2016-08-29 05:06:19,185 []
2016-08-29 05:06:23,199 []
2016-08-29 05:06:27,113 []
2016-08-29 05:06:31,127 []
2016-08-29 05:06:35,152 []
2016-08-29 05:06:39,168 []
2016-08-29 05:06:43,183 []
2016-08-29 05:06:47,198 []
2016-08-29 05:06:51,112 []
2016-08-29 05:18:54,961 Initialized in: /home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot
2016-08-29 05:18:54,966 Starting new HTTPS connection (1): slack.com
2016-08-29 05:18:55,500 /home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/plugins/repeat/repeat.py
2016-08-29 05:18:56,163 []
2016-08-29 05:18:56,163 []
2016-08-29 05:18:56,264 []
2016-08-29 05:18:56,364 []
2016-08-29 05:18:56,465 []
2016-08-29 05:19:00,178 []
2016-08-29 05:19:04,193 []
2016-08-29 05:19:05,698 []
2016-08-29 05:19:06,903 []
2016-08-29 05:19:08,107 []
2016-08-29 05:19:09,512 []
2016-08-29 05:19:10,817 []
2016-08-29 05:19:11,620 []
2016-08-29 05:19:11,620 problem in module process_message {u'text': u'\u3053\u3093\u306b\u3061\u306f', u'ts': u'1472447951.000013', u'user': u'U1WT2UBLZ', u'team': u'T1WT2UBL1', u'type': u'message', u'channel': u'D25QGLCKG'}
Traceback (most recent call last):
  File "/home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/rtmbot/core.py", line 166, in do
    eval("self.module." + function_name)(data)
  File "/home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/plugins/repeat/repeat.py", line 46, in process_message
    tf.app.run()
  File "/home/dev10635gce006/tensorflow/local/lib/python2.7/site-packages/tensorflow/python/platform/app.py", line 29, in run
    main = main or sys.modules['__main__'].main
AttributeError: 'module' object has no attribute 'main'
2016-08-29 05:19:12,122 []
2016-08-29 05:19:16,136 []
2016-08-29 05:21:47,601 Initialized in: /home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot
2016-08-29 05:21:47,608 Starting new HTTPS connection (1): slack.com
2016-08-29 05:21:47,927 /home/dev10635gce006/tensorflow/temp1/bot/python-rtmbot/plugins/repeat/repeat.py
2016-08-29 05:21:48,597 []
2016-08-29 05:21:48,598 []
2016-08-29 05:21:48,698 []
2016-08-29 05:21:48,799 []
2016-08-29 05:21:48,900 []
2016-08-29 05:21:49,000 []
2016-08-29 05:21:49,904 []
2016-08-29 05:21:50,406 []
